"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
891733394,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","http://www.inaturalist.org/observations/381203","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Maryland","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.733732,-76.243744,4633,NA,NA,NA,NA,NA,"2013-08-21T12:52:41",21,8,2013,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","381203",NA,"fm5050",2013-08-29 01:28:22,"CC_BY_NC_4_0","fm5050","fm5050",NA,NA,2025-06-07 02:30:43.446,"","CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4145216835,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/170490409","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Alabama","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.2415,-88.058195,NA,NA,NA,NA,NA,NA,"2023-06-21T10:53:18",21,6,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","170490409",NA,"Aster",2023-07-01 18:02:44,"CC_BY_NC_4_0","Aster","Aster",NA,NA,2025-06-07 00:40:41.891,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4138390365,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/168904911","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Maryland","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.680553,-75.951394,NA,NA,NA,NA,NA,NA,"2023-06-22T15:18",22,6,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","168904911",NA,"Wayne Longbottom",2023-06-22 22:36:00,"CC_BY_NC_4_0","Wayne Longbottom","Wayne Longbottom",NA,NA,2025-06-07 01:26:30.752,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4138297824,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/168329620","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Maryland","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",39.017475,-76.396988,14,NA,NA,NA,NA,NA,"2023-06-17T16:09:33",17,6,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","168329620",NA,"Mace Drumright",2023-06-19 17:17:14,"CC_BY_NC_4_0","Mace Drumright","Mace Drumright",NA,NA,2025-06-07 01:20:41.707,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4138157464,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/168601904","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Maryland","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.375381,-76.208374,73,NA,NA,NA,NA,NA,"2023-06-20T13:58:51",20,6,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","168601904",NA,"sercfisheries",2023-06-21 03:36:39,"CC_BY_NC_4_0","sercfisheries","sercfisheries",NA,NA,2025-06-07 02:49:33.41,"","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4138123900,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/168277202","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Georgia","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",31.426053,-81.310005,3,NA,NA,NA,NA,NA,"2023-06-14T14:58:21",14,6,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","168277202",NA,"annhicks",2023-06-19 11:55:56,"CC_BY_NC_4_0","annhicks","annhicks",NA,NA,2025-06-07 00:38:54.729,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4137579603,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/124819427","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Alabama","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.264484,-88.191452,NA,NA,NA,NA,NA,NA,"2022-06-20T17:58",20,6,2022,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","124819427",NA,"Sarah Ramsden",2023-02-21 00:02:12,"CC_BY_4_0","Michele Jones","Michele Jones",NA,NA,2025-06-07 01:02:30.66,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4134025943,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166687134","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","New York","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",40.827963,-73.953475,4,NA,NA,NA,NA,NA,"2023-06-10T16:26:30",10,6,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","166687134",NA,"jholmes",2023-06-10 22:41:04,"CC_BY_NC_4_0","jholmes","jholmes",NA,NA,2025-06-07 01:46:40.688,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4133954945,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166644699","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.954691,-82.783003,4,NA,NA,NA,NA,NA,"2023-06-10T14:05:27",10,6,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","166644699",NA,"rheophytic",2023-06-10 18:56:18,"CC_BY_NC_4_0","rheophytic","rheophytic",NA,NA,2025-06-07 02:07:36.159,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4133952540,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/166644816","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.954661,-82.783554,4,NA,NA,NA,NA,NA,"2023-06-10T14:12:47",10,6,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","166644816",NA,"rheophytic",2023-06-10 18:58:12,"CC_BY_NC_4_0","rheophytic","rheophytic",NA,NA,2025-06-07 00:44:51.896,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4129935994,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/164812347","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Alabama","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.257782,-88.096909,7873,NA,NA,NA,NA,NA,"2023-05-31T09:49:57",31,5,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","164812347",NA,"Mitchel Buckner",2023-05-31 16:58:33,"CC_BY_NC_4_0","poznanrl9","poznanrl9",NA,NA,2025-06-07 01:17:22.216,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4120968811,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/163063308","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.588855,-82.936573,34,NA,NA,NA,NA,NA,"2023-05-19T12:40:11",19,5,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","163063308",NA,"ddeatienza",2023-05-22 04:34:49,"CC_BY_NC_4_0","ddeatienza","ddeatienza",NA,NA,2025-06-07 00:41:56.465,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4120937792,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/162139453","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Maryland","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.486385,-77.139348,NA,NA,NA,NA,NA,NA,"2023-05-17T10:27:42",17,5,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","162139453",NA,"Tim Emhoff",2023-05-17 14:51:22,"CC_BY_NC_4_0","Tim Emhoff","Tim Emhoff",NA,NA,2025-06-07 02:48:40.635,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4116206804,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/161061864","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Maryland","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.680819,-75.951294,NA,NA,NA,NA,NA,NA,"2023-05-11T08:09:23",11,5,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","161061864",NA,"Wayne Longbottom",2023-05-11 12:24:27,"CC_BY_NC_4_0","Wayne Longbottom","Wayne Longbottom",NA,NA,2025-06-07 01:30:58.135,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4105419020,"ba5b0f3a-73dd-459f-a7f1-9abc327aed00","21bbb7cb-503a-480e-8734-ea5f7f8baf60","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","TRES PALACIOS CREEK AT FM 456","Texas","PRESENT",1,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",28.9281,-96.171178,45,NA,NA,NA,NA,NA,"2005-09-29",29,9,2005,2408252,2408252,"HUMAN_OBSERVATION","University of Texas Biodiversity Collections (UTBC)","Ichthyology Collection","FOTX-TCEQ_SourceID_R230688(donor-dup8)",NA,"",NA,"CC0_1_0","","",NA,NA,2025-03-05 22:10:30.229,"","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
4105413839,"ba5b0f3a-73dd-459f-a7f1-9abc327aed00","4ec99b66-c3d0-488b-aee4-e37b0b119e77","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","Waterbody_Name: San Antonio River | Location:  at mouth","Texas","PRESENT",4,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",28.506377,-96.893437,45,NA,NA,NA,NA,NA,"2008-06-03",3,6,2008,2408252,2408252,"HUMAN_OBSERVATION","University of Texas Biodiversity Collections (UTBC)","Ichthyology Collection","FOTX-TPWD_SourceID_19010SN4-060308(donor-dup1)",NA,"",NA,"CC0_1_0","","Gordon Linam;Burke;Karim Aziz",NA,NA,2025-03-05 22:10:36.35,"","COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
4105409396,"ba5b0f3a-73dd-459f-a7f1-9abc327aed00","b0c79b0f-3296-4a70-9b91-a25243cc0aa6","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","Waterbody_Name: San Antonio River | Location:  at mouth","Texas","PRESENT",2,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",28.506294,-96.893332,45,NA,NA,NA,NA,NA,"2008-06-03",3,6,2008,2408252,2408252,"HUMAN_OBSERVATION","University of Texas Biodiversity Collections (UTBC)","Ichthyology Collection","FOTX-TPWD_SourceID_19010SN1-060308(donor-dup1)",NA,"",NA,"CC0_1_0","","Karim Aziz;Gordon Linam;Burke",NA,NA,2025-03-05 22:10:48.399,"","COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
4105384893,"ba5b0f3a-73dd-459f-a7f1-9abc327aed00","aa55cdce-90a1-423c-a1d6-989a1f37e89c","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","Sabine River downstream of Bon Wier","Louisiana","PRESENT",NA,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",30.74667,-93.60806,45,NA,NA,NA,NA,NA,"2006-05-18",18,5,2006,2408252,2408252,"HUMAN_OBSERVATION","University of Texas Biodiversity Collections (UTBC)","Ichthyology Collection","FOTX-FoTX-lit_SourceID_6504",NA,"",NA,"CC0_1_0","","",NA,NA,2025-03-05 22:09:39.765,"",""
4105378053,"ba5b0f3a-73dd-459f-a7f1-9abc327aed00","a9f9107f-61d4-4b88-9d76-46f47b8d185c","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","Waterbody_Name: Sabine River | Location:  upstream of Indian Lake","Texas","PRESENT",1,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",30.235836,-93.718978,45,NA,NA,NA,NA,NA,"2006-07-19",19,7,2006,2408252,2408252,"HUMAN_OBSERVATION","University of Texas Biodiversity Collections (UTBC)","Ichthyology Collection","FOTX-TPWD_SourceID_5020SN4-071906(donor-dup1)",NA,"",NA,"CC0_1_0","","Luedke;Wilson;Maxwell;Leroy Kleinsasser;Kevin Mayes;East;Payne;Mills",NA,NA,2025-03-05 22:10:47.897,"","COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
4105315327,"ba5b0f3a-73dd-459f-a7f1-9abc327aed00","f8bb9743-4bdf-46c4-8f8a-64fef3c88acf","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","Waterbody_Name: San Antonio River | Location:  at mouth","Texas","PRESENT",1,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",28.506553,-96.891116,45,NA,NA,NA,NA,NA,"2008-06-03",3,6,2008,2408252,2408252,"HUMAN_OBSERVATION","University of Texas Biodiversity Collections (UTBC)","Ichthyology Collection","FOTX-TPWD_SourceID_19010SN7-060308(donor-dup1)",NA,"",NA,"CC0_1_0","","Burke;Gordon Linam;Karim Aziz",NA,NA,2025-03-05 22:10:57.405,"","COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
4105276277,"ba5b0f3a-73dd-459f-a7f1-9abc327aed00","c3534438-05e7-4245-89e5-f200a34ad809","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","Sabine River upstream of Indian Lake","Louisiana","PRESENT",NA,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",30.235,-93.71111,100,NA,NA,NA,NA,NA,"2006-07-15",15,7,2006,2408252,2408252,"HUMAN_OBSERVATION","University of Texas Biodiversity Collections (UTBC)","Ichthyology Collection","FOTX-FoTX-lit_SourceID_6415",NA,"",NA,"CC0_1_0","","",NA,NA,2025-03-05 22:10:51.179,"",""
4105160396,"ba5b0f3a-73dd-459f-a7f1-9abc327aed00","37c036cf-4c6c-48cf-8236-7b8c625d51ad","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","Sabine River at Blue Elbow","Texas","PRESENT",NA,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",30.14694,-93.70944,45,NA,NA,NA,NA,NA,"2006-07-15",15,7,2006,2408252,2408252,"HUMAN_OBSERVATION","University of Texas Biodiversity Collections (UTBC)","Ichthyology Collection","FOTX-FoTX-lit_SourceID_6385",NA,"",NA,"CC0_1_0","","",NA,NA,2025-03-05 22:10:32.815,"",""
4105101179,"ba5b0f3a-73dd-459f-a7f1-9abc327aed00","29fe4ec4-3ad4-4cdd-8668-894164ea8bce","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","Waterbody_Name: Sabine River | Location: at Blue Elbow","Texas","PRESENT",1,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",30.152626,-93.699278,45,NA,NA,NA,NA,NA,"2006-07-20",20,7,2006,2408252,2408252,"HUMAN_OBSERVATION","University of Texas Biodiversity Collections (UTBC)","Ichthyology Collection","FOTX-TPWD_SourceID_5010SN3-072006(donor-dup1)",NA,"",NA,"CC0_1_0","","Mills;Luedke;Maxwell;Smith;Ashe;East;Kevin Mayes;Leroy Kleinsasser",NA,NA,2025-03-05 22:10:30.066,"","COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
4104944385,"ba5b0f3a-73dd-459f-a7f1-9abc327aed00","9b920abb-77a9-41b1-95e3-2b34e006063e","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","Waterbody_Name: San Antonio River | Location:  at mouth","Texas","PRESENT",1,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",28.505943,-96.8926,45,NA,NA,NA,NA,NA,"2008-06-03",3,6,2008,2408252,2408252,"HUMAN_OBSERVATION","University of Texas Biodiversity Collections (UTBC)","Ichthyology Collection","FOTX-TPWD_SourceID_19010SN3-060308(donor-dup1)",NA,"",NA,"CC0_1_0","","Burke;Gordon Linam;Karim Aziz",NA,NA,2025-03-05 22:10:45.843,"","COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT"
4104780660,"ba5b0f3a-73dd-459f-a7f1-9abc327aed00","7072ce10-f2a1-4591-bd10-21c68c130892","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","Salt Bayou; Salt Bayou southeast of Slidell","Louisiana","PRESENT",NA,"3c6ad080-bdbe-11da-ac59-b8a03c50a862",30.201111,-89.696944,45,NA,NA,NA,NA,NA,"2010-04-21",21,4,2010,2408252,2408252,"HUMAN_OBSERVATION","University of Texas Biodiversity Collections (UTBC)","Ichthyology Collection","FOTX-LDEQ-fish-data_SourceID_1606588",NA,"",NA,"CC0_1_0","","",NA,NA,2025-03-05 22:10:40.518,"","COORDINATE_ROUNDED"
4103105230,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/157368529","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Louisiana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",29.161221,-90.544691,8854,NA,NA,NA,NA,NA,"2023-03-18T10:31",18,3,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","157368529",NA,"Mitchel Buckner",2023-04-29 01:45:55,"CC_BY_NC_4_0","Maeve","Maeve",NA,NA,2025-06-07 01:23:15.379,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4096568008,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/155793141","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Louisiana","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.224574,-89.835613,210,NA,NA,NA,NA,NA,"2023-04-20T14:00:31",20,4,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","155793141",NA,"Spencer Beck",2023-04-20 19:40:25,"CC_BY_NC_4_0","Spencer Beck","Spencer Beck",NA,NA,2025-06-07 00:38:41.855,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4096459185,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/155961780","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Mississippi","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",30.446695,-88.595637,7,NA,NA,NA,NA,NA,"2023-04-14T13:15:29",14,4,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","155961780",NA,"eamonccorbett",2023-04-21 22:30:21,"CC_BY_NC_4_0","eamonccorbett","eamonccorbett",NA,NA,2025-06-07 01:08:18.276,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4091539821,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/154655060","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Maryland","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",38.868327,-76.513911,31,NA,NA,NA,NA,NA,"2023-04-12T15:47:46",12,4,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","154655060",NA,"sercfisheries",2023-04-13 03:18:43,"CC_BY_NC_4_0","sercfisheries","sercfisheries",NA,NA,2025-06-07 00:52:02.224,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4076314480,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/152281348","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.167839,-81.884398,169,NA,NA,NA,NA,NA,"2023-03-25T13:36:07",25,3,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","152281348",NA,"Crowley Museum & Nature Center Inc",2023-03-25 19:37:47,"CC_BY_NC_4_0","Crowley Museum & Nature Center Inc","Crowley Museum & Nature Center Inc",NA,NA,2025-06-07 01:43:20.602,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4076244857,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/146547775","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.18028,-82.456837,1191,NA,NA,NA,NA,NA,"2023-01-11T14:48",11,1,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","146547775",NA,"samanthab24",2023-01-14 22:20:26,"CC_BY_NC_4_0","samanthab24","samanthab24",NA,NA,2025-06-07 01:42:23.16,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
4075851386,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/152177330","Animalia","Chordata",NA,"Pleuronectiformes","Achiridae","Trinectes","Trinectes maculatus",NA,"SPECIES","Trinectes maculatus (Bloch & Schneider, 1801)","Trinectes maculatus","","US","","Florida","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",27.169772,-81.900275,4,NA,NA,NA,NA,NA,"2023-03-22T13:53:59",22,3,2023,2408252,2408252,"HUMAN_OBSERVATION","iNaturalist","Observations","152177330",NA,"Em",2023-03-24 22:09:47,"CC_BY_NC_4_0","Em","Em",NA,NA,2025-06-07 00:07:03.684,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
