Record_ID_Number,ProjectName,SampleNumber,Taxon,Count
71673,Barataria Bay Fall 2006,BBF-2006-092,Farfantepenaeus sp.,1
71677,Barataria Bay Fall 2006,BBF-2006-092,Farfantepenaeus sp.,1
71678,Barataria Bay Fall 2006,BBF-2006-092,Farfantepenaeus sp.,1
71679,Barataria Bay Fall 2006,BBF-2006-092,Farfantepenaeus sp.,1
71681,Barataria Bay Fall 2006,BBF-2006-092,Farfantepenaeus sp.,1
71682,Barataria Bay Fall 2006,BBF-2006-092,Farfantepenaeus sp.,1
71683,Barataria Bay Fall 2006,BBF-2006-092,Farfantepenaeus sp.,1
71684,Barataria Bay Fall 2006,BBF-2006-092,Farfantepenaeus sp.,1
71685,Barataria Bay Fall 2006,BBF-2006-092,Farfantepenaeus sp.,1
71686,Barataria Bay Fall 2006,BBF-2006-092,Farfantepenaeus sp.,1
71687,Barataria Bay Fall 2006,BBF-2006-092,Farfantepenaeus sp.,1
71688,Barataria Bay Fall 2006,BBF-2006-092,Farfantepenaeus sp.,1
71699,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71700,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71701,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71702,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71703,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71704,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71705,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71706,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71707,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71708,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71709,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71710,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71711,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71712,Barataria Bay Fall 2006,BBF-2006-093,Litopenaeus setiferus,1
71713,Barataria Bay Fall 2006,BBF-2006-094,Farfantepenaeus sp.,1
71714,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71715,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71716,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71717,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71718,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71719,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71720,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71721,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71722,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71723,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71724,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71725,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71726,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71727,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71728,Barataria Bay Fall 2006,BBF-2006-095,Litopenaeus setiferus,1
71731,Barataria Bay Fall 2006,BBF-2006-096,Farfantepenaeus sp.,1
71729,Barataria Bay Fall 2006,BBF-2006-096,Litopenaeus setiferus,1
71730,Barataria Bay Fall 2006,BBF-2006-096,Litopenaeus setiferus,1
71747,Barataria Bay Fall 2006,BBF-2006-097,No species collected,0
71732,Barataria Bay Fall 2006,BBF-2006-098,Litopenaeus setiferus,1
71733,Barataria Bay Fall 2006,BBF-2006-099,Farfantepenaeus sp.,1
71734,Barataria Bay Fall 2006,BBF-2006-100,Litopenaeus setiferus,1
71735,Barataria Bay Fall 2006,BBF-2006-100,Litopenaeus setiferus,1
71736,Barataria Bay Fall 2006,BBF-2006-100,Litopenaeus setiferus,1
71738,Barataria Bay Fall 2006,BBF-2006-101,Farfantepenaeus duorarum,1
71737,Barataria Bay Fall 2006,BBF-2006-101,Farfantepenaeus sp.,1
71739,Barataria Bay Fall 2006,BBF-2006-102,Farfantepenaeus aztecus,1
71740,Barataria Bay Fall 2006,BBF-2006-103,Farfantepenaeus aztecus,1
70600,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70601,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70602,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70603,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70604,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70605,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70606,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70607,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70608,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70591,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70592,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70593,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70594,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70595,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70596,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70597,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70598,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70599,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus aztecus,1
70609,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus sp.,1
70610,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus sp.,4
70611,Barataria Bay Spring 2006,BBS-2006-001,Farfantepenaeus sp.,1
70612,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,1
70613,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,1
70614,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,2
70615,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,1
70616,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,1
70617,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,1
70618,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,1
70619,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,2
70620,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,1
70621,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,1
70622,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,1
70623,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,1
70624,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,1
70625,Barataria Bay Spring 2006,BBS-2006-002,Farfantepenaeus aztecus,1
70626,Barataria Bay Spring 2006,BBS-2006-003,Farfantepenaeus aztecus,1
70627,Barataria Bay Spring 2006,BBS-2006-003,Farfantepenaeus aztecus,2
70628,Barataria Bay Spring 2006,BBS-2006-003,Farfantepenaeus aztecus,1
70629,Barataria Bay Spring 2006,BBS-2006-003,Farfantepenaeus aztecus,1
70630,Barataria Bay Spring 2006,BBS-2006-003,Farfantepenaeus aztecus,1
70631,Barataria Bay Spring 2006,BBS-2006-003,Farfantepenaeus aztecus,1
70632,Barataria Bay Spring 2006,BBS-2006-003,Farfantepenaeus aztecus,1
70633,Barataria Bay Spring 2006,BBS-2006-003,Farfantepenaeus aztecus,1
70634,Barataria Bay Spring 2006,BBS-2006-003,Farfantepenaeus sp.,1
70635,Barataria Bay Spring 2006,BBS-2006-003,Farfantepenaeus sp.,1
70636,Barataria Bay Spring 2006,BBS-2006-004,Farfantepenaeus sp.,1
70637,Barataria Bay Spring 2006,BBS-2006-004,Farfantepenaeus sp.,1
70638,Barataria Bay Spring 2006,BBS-2006-004,Farfantepenaeus sp.,1
70639,Barataria Bay Spring 2006,BBS-2006-004,Farfantepenaeus sp.,1
70640,Barataria Bay Spring 2006,BBS-2006-004,Farfantepenaeus sp.,1
70641,Barataria Bay Spring 2006,BBS-2006-004,Farfantepenaeus sp.,1
70642,Barataria Bay Spring 2006,BBS-2006-004,Penaeidae,1
70643,Barataria Bay Spring 2006,BBS-2006-005,Farfantepenaeus aztecus,1
70644,Barataria Bay Spring 2006,BBS-2006-005,Farfantepenaeus aztecus,1
70645,Barataria Bay Spring 2006,BBS-2006-005,Farfantepenaeus aztecus,1
70646,Barataria Bay Spring 2006,BBS-2006-005,Farfantepenaeus aztecus,1
70647,Barataria Bay Spring 2006,BBS-2006-005,Farfantepenaeus aztecus,1
70648,Barataria Bay Spring 2006,BBS-2006-005,Farfantepenaeus aztecus,2
70649,Barataria Bay Spring 2006,BBS-2006-005,Farfantepenaeus aztecus,2
70650,Barataria Bay Spring 2006,BBS-2006-005,Farfantepenaeus aztecus,1
70651,Barataria Bay Spring 2006,BBS-2006-005,Farfantepenaeus sp.,1
70652,Barataria Bay Spring 2006,BBS-2006-005,Farfantepenaeus sp.,1
70653,Barataria Bay Spring 2006,BBS-2006-006,Farfantepenaeus aztecus,1
70654,Barataria Bay Spring 2006,BBS-2006-006,Farfantepenaeus aztecus,1
70528,Barataria Bay Spring 2006,BBS-2006-006,Farfantepenaeus aztecus,1
70529,Barataria Bay Spring 2006,BBS-2006-006,Farfantepenaeus aztecus,1
70530,Barataria Bay Spring 2006,BBS-2006-006,Farfantepenaeus aztecus,1
70531,Barataria Bay Spring 2006,BBS-2006-006,Farfantepenaeus aztecus,1
70532,Barataria Bay Spring 2006,BBS-2006-006,Farfantepenaeus aztecus,1
70535,Barataria Bay Spring 2006,BBS-2006-006,Farfantepenaeus sp.,1
70533,Barataria Bay Spring 2006,BBS-2006-006,Farfantepenaeus sp.,2
70534,Barataria Bay Spring 2006,BBS-2006-006,Farfantepenaeus sp.,3
70536,Barataria Bay Spring 2006,BBS-2006-007,No species collected,0
70537,Barataria Bay Spring 2006,BBS-2006-008,Farfantepenaeus aztecus,1
70538,Barataria Bay Spring 2006,BBS-2006-009,Farfantepenaeus aztecus,1
70539,Barataria Bay Spring 2006,BBS-2006-009,Farfantepenaeus aztecus,1
70540,Barataria Bay Spring 2006,BBS-2006-009,Farfantepenaeus aztecus,1
70541,Barataria Bay Spring 2006,BBS-2006-010,Farfantepenaeus aztecus,1
70542,Barataria Bay Spring 2006,BBS-2006-010,Farfantepenaeus aztecus,1
70543,Barataria Bay Spring 2006,BBS-2006-011,Farfantepenaeus aztecus,1
70544,Barataria Bay Spring 2006,BBS-2006-011,Farfantepenaeus aztecus,1
70545,Barataria Bay Spring 2006,BBS-2006-011,Farfantepenaeus aztecus,1
70546,Barataria Bay Spring 2006,BBS-2006-012,Farfantepenaeus aztecus,1
70547,Barataria Bay Spring 2006,BBS-2006-012,Farfantepenaeus sp.,1
70548,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus aztecus,1
70549,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus aztecus,1
70550,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus aztecus,1
70551,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus aztecus,1
70552,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus aztecus,3
70553,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus aztecus,1
70554,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus aztecus,1
70555,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus aztecus,1
70556,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus aztecus,1
70557,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus aztecus,1
70558,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus sp.,2
70559,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus sp.,1
70560,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus sp.,1
70561,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus sp.,1
70562,Barataria Bay Spring 2006,BBS-2006-013,Farfantepenaeus sp.,1
70563,Barataria Bay Spring 2006,BBS-2006-014,Farfantepenaeus aztecus,1
70564,Barataria Bay Spring 2006,BBS-2006-014,Farfantepenaeus aztecus,1
70565,Barataria Bay Spring 2006,BBS-2006-014,Farfantepenaeus aztecus,1
70566,Barataria Bay Spring 2006,BBS-2006-014,Farfantepenaeus aztecus,1
70567,Barataria Bay Spring 2006,BBS-2006-015,Farfantepenaeus aztecus,1
70568,Barataria Bay Spring 2006,BBS-2006-016,Farfantepenaeus aztecus,1
70569,Barataria Bay Spring 2006,BBS-2006-016,Farfantepenaeus aztecus,1
70570,Barataria Bay Spring 2006,BBS-2006-016,Farfantepenaeus aztecus,1
70571,Barataria Bay Spring 2006,BBS-2006-016,Farfantepenaeus aztecus,1
70572,Barataria Bay Spring 2006,BBS-2006-016,Farfantepenaeus aztecus,1
70573,Barataria Bay Spring 2006,BBS-2006-016,Farfantepenaeus sp.,1
70574,Barataria Bay Spring 2006,BBS-2006-016,Farfantepenaeus sp.,1
70575,Barataria Bay Spring 2006,BBS-2006-017,Farfantepenaeus aztecus,1
70576,Barataria Bay Spring 2006,BBS-2006-017,Farfantepenaeus aztecus,1
70577,Barataria Bay Spring 2006,BBS-2006-018,Farfantepenaeus aztecus,1
70578,Barataria Bay Spring 2006,BBS-2006-018,Farfantepenaeus aztecus,1
70579,Barataria Bay Spring 2006,BBS-2006-018,Farfantepenaeus aztecus,1
70580,Barataria Bay Spring 2006,BBS-2006-018,Farfantepenaeus aztecus,1
70581,Barataria Bay Spring 2006,BBS-2006-018,Farfantepenaeus aztecus,1
70582,Barataria Bay Spring 2006,BBS-2006-018,Farfantepenaeus aztecus,1
70583,Barataria Bay Spring 2006,BBS-2006-018,Farfantepenaeus sp.,1
70584,Barataria Bay Spring 2006,BBS-2006-018,Farfantepenaeus sp.,1
70585,Barataria Bay Spring 2006,BBS-2006-019,Farfantepenaeus aztecus,1
70586,Barataria Bay Spring 2006,BBS-2006-019,Farfantepenaeus aztecus,1
70587,Barataria Bay Spring 2006,BBS-2006-019,Farfantepenaeus aztecus,1
70588,Barataria Bay Spring 2006,BBS-2006-019,Farfantepenaeus aztecus,1
70589,Barataria Bay Spring 2006,BBS-2006-020,No species collected,0
70590,Barataria Bay Spring 2006,BBS-2006-021,Farfantepenaeus aztecus,1
70466,Barataria Bay Spring 2006,BBS-2006-021,Farfantepenaeus aztecus,1
70467,Barataria Bay Spring 2006,BBS-2006-021,Farfantepenaeus sp.,1
70468,Barataria Bay Spring 2006,BBS-2006-021,Farfantepenaeus sp.,1
70469,Barataria Bay Spring 2006,BBS-2006-021,Farfantepenaeus sp.,1
70470,Barataria Bay Spring 2006,BBS-2006-021,Farfantepenaeus sp.,1
70471,Barataria Bay Spring 2006,BBS-2006-021,Farfantepenaeus sp.,1
70472,Barataria Bay Spring 2006,BBS-2006-022,Farfantepenaeus aztecus,1
70473,Barataria Bay Spring 2006,BBS-2006-022,Farfantepenaeus aztecus,1
70474,Barataria Bay Spring 2006,BBS-2006-022,Farfantepenaeus aztecus,1
70475,Barataria Bay Spring 2006,BBS-2006-022,Farfantepenaeus aztecus,1
70476,Barataria Bay Spring 2006,BBS-2006-022,Farfantepenaeus aztecus,1
70477,Barataria Bay Spring 2006,BBS-2006-022,Farfantepenaeus aztecus,1
70478,Barataria Bay Spring 2006,BBS-2006-022,Farfantepenaeus aztecus,1
70479,Barataria Bay Spring 2006,BBS-2006-022,Farfantepenaeus aztecus,1
70480,Barataria Bay Spring 2006,BBS-2006-022,Farfantepenaeus aztecus,1
70481,Barataria Bay Spring 2006,BBS-2006-022,Farfantepenaeus aztecus,1
70482,Barataria Bay Spring 2006,BBS-2006-022,Farfantepenaeus aztecus,1
70483,Barataria Bay Spring 2006,BBS-2006-022,Farfantepenaeus aztecus,1
70484,Barataria Bay Spring 2006,BBS-2006-023,Farfantepenaeus aztecus,1
70485,Barataria Bay Spring 2006,BBS-2006-024,Farfantepenaeus sp.,1
70486,Barataria Bay Spring 2006,BBS-2006-025,No species collected,0
70487,Barataria Bay Spring 2006,BBS-2006-026,Farfantepenaeus aztecus,1
70488,Barataria Bay Spring 2006,BBS-2006-026,Farfantepenaeus aztecus,1
70489,Barataria Bay Spring 2006,BBS-2006-026,Farfantepenaeus aztecus,1
70490,Barataria Bay Spring 2006,BBS-2006-027,Farfantepenaeus aztecus,1
70491,Barataria Bay Spring 2006,BBS-2006-027,Farfantepenaeus aztecus,1
70492,Barataria Bay Spring 2006,BBS-2006-027,Farfantepenaeus aztecus,1
70493,Barataria Bay Spring 2006,BBS-2006-027,Farfantepenaeus aztecus,1
70494,Barataria Bay Spring 2006,BBS-2006-027,Farfantepenaeus sp.,3
70495,Barataria Bay Spring 2006,BBS-2006-027,Farfantepenaeus sp.,1
70496,Barataria Bay Spring 2006,BBS-2006-027,Farfantepenaeus sp.,1
70497,Barataria Bay Spring 2006,BBS-2006-027,Farfantepenaeus sp.,1
70498,Barataria Bay Spring 2006,BBS-2006-027,Farfantepenaeus sp.,1
70499,Barataria Bay Spring 2006,BBS-2006-027,Farfantepenaeus sp.,1
70500,Barataria Bay Spring 2006,BBS-2006-027,Farfantepenaeus sp.,1
70501,Barataria Bay Spring 2006,BBS-2006-028,Farfantepenaeus sp.,1
70502,Barataria Bay Spring 2006,BBS-2006-029,Farfantepenaeus aztecus,1
70503,Barataria Bay Spring 2006,BBS-2006-029,Farfantepenaeus aztecus,1
70504,Barataria Bay Spring 2006,BBS-2006-029,Farfantepenaeus aztecus,1
70505,Barataria Bay Spring 2006,BBS-2006-029,Farfantepenaeus aztecus,1
70506,Barataria Bay Spring 2006,BBS-2006-029,Farfantepenaeus aztecus,1
70507,Barataria Bay Spring 2006,BBS-2006-029,Farfantepenaeus aztecus,1
70508,Barataria Bay Spring 2006,BBS-2006-029,Farfantepenaeus sp.,1
70509,Barataria Bay Spring 2006,BBS-2006-030,Farfantepenaeus aztecus,2
70510,Barataria Bay Spring 2006,BBS-2006-030,Farfantepenaeus aztecus,1
70511,Barataria Bay Spring 2006,BBS-2006-030,Farfantepenaeus aztecus,4
70512,Barataria Bay Spring 2006,BBS-2006-030,Farfantepenaeus aztecus,1
70513,Barataria Bay Spring 2006,BBS-2006-030,Farfantepenaeus aztecus,1
70514,Barataria Bay Spring 2006,BBS-2006-030,Farfantepenaeus aztecus,1
70515,Barataria Bay Spring 2006,BBS-2006-030,Farfantepenaeus sp.,2
70516,Barataria Bay Spring 2006,BBS-2006-030,Farfantepenaeus sp.,1
70517,Barataria Bay Spring 2006,BBS-2006-030,Farfantepenaeus sp.,1
70518,Barataria Bay Spring 2006,BBS-2006-031,Farfantepenaeus aztecus,1
70519,Barataria Bay Spring 2006,BBS-2006-032,Farfantepenaeus aztecus,1
70520,Barataria Bay Spring 2006,BBS-2006-032,Farfantepenaeus aztecus,1
70521,Barataria Bay Spring 2006,BBS-2006-032,Farfantepenaeus aztecus,1
70522,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus aztecus,1
70523,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus aztecus,1
70524,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus aztecus,1
70525,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus aztecus,2
70526,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus aztecus,2
70407,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus sp.,2
70408,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus sp.,4
70409,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus sp.,2
70410,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus sp.,2
70411,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus sp.,1
70412,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus sp.,1
70413,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus sp.,3
70414,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus sp.,1
70415,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus sp.,1
70527,Barataria Bay Spring 2006,BBS-2006-033,Farfantepenaeus sp.,2
70416,Barataria Bay Spring 2006,BBS-2006-034,Farfantepenaeus aztecus,1
70417,Barataria Bay Spring 2006,BBS-2006-035,Farfantepenaeus aztecus,1
70418,Barataria Bay Spring 2006,BBS-2006-035,Farfantepenaeus aztecus,1
70419,Barataria Bay Spring 2006,BBS-2006-035,Farfantepenaeus aztecus,1
70420,Barataria Bay Spring 2006,BBS-2006-035,Farfantepenaeus aztecus,1
70421,Barataria Bay Spring 2006,BBS-2006-035,Farfantepenaeus aztecus,1
70422,Barataria Bay Spring 2006,BBS-2006-035,Farfantepenaeus sp.,1
70423,Barataria Bay Spring 2006,BBS-2006-035,Farfantepenaeus sp.,1
70424,Barataria Bay Spring 2006,BBS-2006-035,Farfantepenaeus sp.,2
70425,Barataria Bay Spring 2006,BBS-2006-035,Farfantepenaeus sp.,1
70426,Barataria Bay Spring 2006,BBS-2006-035,Farfantepenaeus sp.,1
70427,Barataria Bay Spring 2006,BBS-2006-035,Farfantepenaeus sp.,1
70428,Barataria Bay Spring 2006,BBS-2006-036,Farfantepenaeus aztecus,1
70429,Barataria Bay Spring 2006,BBS-2006-036,Farfantepenaeus aztecus,1
70430,Barataria Bay Spring 2006,BBS-2006-036,Farfantepenaeus aztecus,1
70431,Barataria Bay Spring 2006,BBS-2006-036,Farfantepenaeus sp.,1
70432,Barataria Bay Spring 2006,BBS-2006-037,Farfantepenaeus aztecus,1
70433,Barataria Bay Spring 2006,BBS-2006-037,Farfantepenaeus aztecus,1
70434,Barataria Bay Spring 2006,BBS-2006-037,Farfantepenaeus aztecus,1
70435,Barataria Bay Spring 2006,BBS-2006-037,Farfantepenaeus aztecus,1
70436,Barataria Bay Spring 2006,BBS-2006-037,Farfantepenaeus aztecus,1
70437,Barataria Bay Spring 2006,BBS-2006-037,Farfantepenaeus sp.,2
70438,Barataria Bay Spring 2006,BBS-2006-038,Farfantepenaeus aztecus,1
70439,Barataria Bay Spring 2006,BBS-2006-038,Farfantepenaeus aztecus,1
70440,Barataria Bay Spring 2006,BBS-2006-038,Farfantepenaeus aztecus,1
70441,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus aztecus,1
70442,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus aztecus,1
70443,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus aztecus,1
70444,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus aztecus,1
70445,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus aztecus,3
70446,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus aztecus,1
70447,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus sp.,1
70448,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus sp.,4
70449,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus sp.,2
70450,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus sp.,2
70451,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus sp.,1
70452,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus sp.,1
70453,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus sp.,2
70454,Barataria Bay Spring 2006,BBS-2006-039,Farfantepenaeus sp.,1
70455,Barataria Bay Spring 2006,BBS-2006-040,Farfantepenaeus aztecus,1
70456,Barataria Bay Spring 2006,BBS-2006-040,Farfantepenaeus aztecus,1
70457,Barataria Bay Spring 2006,BBS-2006-040,Farfantepenaeus aztecus,1
70458,Barataria Bay Spring 2006,BBS-2006-040,Farfantepenaeus aztecus,2
70459,Barataria Bay Spring 2006,BBS-2006-040,Farfantepenaeus aztecus,1
70460,Barataria Bay Spring 2006,BBS-2006-040,Farfantepenaeus aztecus,1
70461,Barataria Bay Spring 2006,BBS-2006-040,Farfantepenaeus sp.,2
70462,Barataria Bay Spring 2006,BBS-2006-040,Farfantepenaeus sp.,1
70463,Barataria Bay Spring 2006,BBS-2006-040,Farfantepenaeus sp.,1
70464,Barataria Bay Spring 2006,BBS-2006-040,Farfantepenaeus sp.,1
70465,Barataria Bay Spring 2006,BBS-2006-040,Farfantepenaeus sp.,1
72369,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus aztecus,1
72370,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus aztecus,1
72371,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus aztecus,1
72399,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus aztecus,1
72400,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus aztecus,1
72420,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus aztecus,1
72267,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus aztecus,1
72268,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus aztecus,1
72406,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus sp.,1
72407,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus sp.,1
72408,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus sp.,1
72409,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus sp.,1
72410,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus sp.,1
72411,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus sp.,1
72412,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus sp.,1
72413,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus sp.,1
72414,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Farfantepenaeus sp.,1
72401,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Litopenaeus setiferus,1
72402,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Litopenaeus setiferus,1
72403,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Litopenaeus setiferus,1
72404,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Litopenaeus setiferus,1
72405,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-01,Litopenaeus setiferus,1
72415,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-02,No species collected,0
72416,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-03,Litopenaeus setiferus,1
72417,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-03,Litopenaeus setiferus,1
72421,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-04,No species collected,0
72422,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-05,Farfantepenaeus aztecus,1
72423,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-05,Farfantepenaeus aztecus,1
72426,Barataria Bay Post-Katrina Fall 2005,KATBF-2005-06,Farfantepenaeus duorarum,1
